ner_tags,tokens,lnt,lnn
"['O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'cenoura', 'laranja,', 'que', 'é', 'hoje', 'sinônimo', 'de', 'cenoura,', 'foi', 'desenvolvida', 'na', 'holanda', 'como', 'tributo', 'a', 'guilherme', 'i', 'de', 'orange', '(orange', 'significa', '""laranja"")', 'durante', 'a', 'guerra', 'holandesa', 'de', 'independência', 'da', 'espanha,', 'no', 'século', 'xvi.']",34,34
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'B-Food', 'O', 'O', 'B-Food', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['é', 'empregada', 'na', 'alimentação', 'humana', '(sob', 'a', 'forma', 'de', 'óleo', 'de', 'soja,', 'tofu,', 'molho', 'de', 'soja,', 'leite', 'de', 'soja,', 'proteína', 'de', 'soja,', 'soja', 'em', 'grão', 'etc.)', 'e', 'animal', '(no', 'preparo', 'de', 'rações).']",32,32
"['O', 'B-Food', 'I-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'óleo', 'vegetal', 'é', 'uma', 'gordura', 'extraída', 'de', 'plantas', 'formada', 'por', 'triglicerídio.']",12,12
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food']","['em', '2010,', 'o', 'genoma', 'da', 'fruta', 'foi', 'descodificado,', 'levando', 'a', 'uma', 'nova', 'compreensão', 'no', 'controle', 'de', 'doenças', 'e', 'na', 'reprodução', 'seletiva', 'durante', 'a', 'produção', 'da', 'maçã.']",26,26
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O']","['na', 'maioria', 'dos', 'países', 'da', 'américa', 'do', 'sul', 'e', 'central,', 'as', 'panquecas', 'são', 'um', 'prato', 'totalmente', 'diferentes', 'das', 'panquecas', 'norte-americanas.']",20,20
"['B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['manteiga', 'é', 'o', 'nome', 'dado', 'de', 'forma', 'exclusiva', 'ao', 'alimento', 'obtido', 'do', 'leite', 'de', 'vaca,', 'se', 'for', 'de', 'outro', 'animal', 'o', 'nome', 'correto', 'é', 'manteiga', 'de', 'mais', 'o', 'nome', 'do', 'animal', 'de', 'origem.']",33,33
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O']","['é', 'um', 'prato', 'criado', 'no', 'norte', 'de', 'portugal', 'e', 'que', 'hoje', 'em', 'dia', 'constitui', 'um', 'dos', 'pratos', 'mais', 'típicos', 'das', 'cozinhas', 'portuguesas,', 'com', 'as', 'versões', 'à', 'transmontana,', 'à', 'poveira,', 'portuguesa,', 'dentre', 'outras,', 'e', 'do', 'brasil,', 'com', 'a', 'chamada', 'feijoada', 'à', 'brasileira,', 'feita', 'com', 'feijões', 'pretos.']",45,45
"['B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['fufu', 'é', 'uma', 'comida', 'de', 'origem', 'africana', 'que', 'consiste', 'de', 'uma', 'pasta/massa', 'espessa', 'feita', 'à', 'base', 'de', 'milho,', 'mandioca', 'ou', 'arroz', '(conforme', 'a', 'região),', 'acompanhada', 'de', 'um', 'molho/caldo', 'grosso', 'que', 'pode', 'conter', 'peixe,', 'tomate,', 'óleos', 'e', 'carne.']",37,37
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O']","['por', 'isso,', 'mesmo', 'com', 'sua', 'introdução', 'ao', 'cultivo,', 'a', 'extração', 'de', 'palmito', 'na', 'natureza', 'tem', 'colocado', 'em', 'risco', 'as', 'espécies', 'das', 'quais', 'é', 'obtido,', 'sobretudo', 'a', 'espécie', 'euterpe', 'edulis', '(palmito', 'juçara),', 'a', 'espécie', 'mais', 'procurada.']",35,35
"['B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['bentō', '(弁当,', 'べんとう,', 'mais', 'comumente', 'referida', 'como', 'obentō)', 'é', 'um', 'tipo', 'de', 'marmita', 'japonesa', 'para', 'uma', 'pessoa.']",17,17
"['O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'B-Food', 'O', 'B-Food', 'O']","['existem', 'muitos', 'tipos', 'de', 'bebidas,', 'que', 'podem', 'ser', 'divididas', 'em', 'vários', 'grupos,', 'tais', 'como', 'água', 'pura,', 'xaropes,', 'sucos', 'de', 'frutas', 'ou', 'vegetais,', 'bebidas', 'quentes,', 'refrigerantes', '(bebidas', 'gaseificadas),', 'bebidas', 'alcoólicas.']",29,29
"['O', 'B-Food', 'I-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', '""pimenta', 'chili""', 'é', 'o', 'nome', 'comum', 'dado', 'à', 'baga', 'obtida', 'a', 'partir', 'de', 'algumas', 'variedades', 'picante', 'do', 'gênero', 'vegetal', '""capsicum\'""', 'e', 'utilizada', 'como', 'tempero.']",25,25
"['O', 'B-Food', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'farinha', 'de', 'cereais,', 'particularmente', 'a', 'farinha', 'de', 'trigo,', 'é', 'o', 'principal', 'ingrediente', 'do', 'pão,', 'que', 'é', 'um', 'alimento', 'básico', 'para', 'muitas', 'culturas.']",23,23
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['apesar', 'de', 'geralmente', 'ser', 'associado', 'à', 'cultura', 'milanesa,', 'tendo', 'a', 'forma', 'alta', 'e', 'mais', 'fina,', 'há', 'também', 'o', 'panetone', 'piemontês,', 'diferente', 'apenas', 'por', 'ser', 'mais', 'largo', 'e', 'redondo.']",28,28
"['O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['há', 'também', 'variedades', 'conhecidas', 'como', 'beiju', 'de', 'lenço,', 'beiju', 'de', 'massa,', 'de', 'carne', 'seca', 'e', 'outras,', 'feitas', 'em', 'fornos', 'das', 'casas', 'de', 'farinha', 'das', 'comunidades', 'rurais', 'em', 'determinadas', 'épocas', 'do', 'ano.']",31,31
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['embora', 'consista', 'em', 'um', 'marca', 'registrada,', 'a', 'palavra', '""catupiry""', 'se', 'tornou,', 'informalmente,', 'sinônimo', 'para', 'um', 'tipo', 'de', 'requeijão', 'cremoso', 'mais', 'denso,', 'normalmente', 'vendido', 'em', 'bisnagas.']",25,25
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'região', 'mediterrânea,', 'atualmente,', 'é', 'responsável', 'por', '95%', 'da', 'produção', 'mundial', 'de', 'azeite,', 'favorecida', 'pelas', 'suas', 'condições', 'climáticas,', 'propícias', 'ao', 'cultivo', 'das', 'oliveiras,', 'com', 'bastante', 'sol', 'e', 'clima', 'seco.']",29,29
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['contudo,', 'existem', 'variedades', 'de', 'cultivo,', 'de', 'polpa', 'mais', 'rija', 'e', 'de', 'casca', 'mais', 'firme', 'e', 'verde,', 'geralmente', 'designadas', 'por', 'plátanos,', 'em', 'língua', 'espanhola,', 'banana-pão', 'ou', 'banana-da-terra,', 'em', 'português,', 'ou', 'plantains,', 'em', 'inglês,', 'que', 'são', 'consumidas', 'cozinhadas', '(assadas,', 'cozidas', 'ou', 'fritas),', 'constituindo', 'o', 'alimento', 'base', 'de', 'muitas', 'populações', 'de', 'regiões', 'tropicais.']",50,50
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['por', 'outro', 'lado,', 'em', 'botânica,', 'o', 'termo', 'legume', 'tem', 'um', 'significado', 'mais', 'restrito', 'e', 'denomina', 'especificamente', 'as', 'vagens,', 'ou', 'frutos,', 'das', 'plantas', 'leguminosas.']",23,23
"['B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['camembert', 'ou', 'camember', 'é', 'uma', 'variedade', 'de', 'queijo', 'de', 'pasta', 'mole,', 'originária', 'da', 'região', 'da', 'normandia,', 'no', 'noroeste', 'da', 'frança.']",20,20
"['O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'gruyère', 'é', 'um', 'queijo', 'duro', 'suíço,', 'originário', 'da', 'cidade', 'de', 'gruyères', 'e', 'produzido', 'nos', 'cantões', 'de', 'fribourg,', 'vaud,', 'neuchâtel,', 'jura', 'e', 'berna.']",23,23
"['O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['as', 'leveduras', 'de', 'gemulação,', 'frequentemente', 'usadas', 'pelo', 'homem', 'na', 'indústria', 'alimentar,', 'são', 'conhecidas', 'como', '""leveduras', 'verdadeiras""', 'e', 'são', 'classificadas', 'no', 'filo', 'ascomycota,', 'na', 'ordem', 'saccharomycetales.']",25,25
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'I-Food']","['os', 'estados', 'unidos,', 'o', 'brasil,', 'o', 'japão', 'e', 'a', 'china', 'são', 'os', 'quatro', 'maiores', 'consumidores', 'de', 'carne', 'bovina.']",18,18
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O']","['os', 'nutricionistas', 'aconselham', 'a', 'ingestão', 'diária', 'de', 'sopa', 'para', 'um', 'regime', 'alimentar', 'equilibrado.']",13,13
"['O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['razão', 'pela', 'qual', 'o', 'powidl', 'é', 'cozido', 'durante', 'várias', 'horas,', 'a', 'fim', 'de', 'alcançar', 'a', 'necessária', 'firmeza,', 'parecendo', 'compota', 'ou', 'marmelada.']",21,21
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'grupo', 'contém', 'três', 'espécies', 'e', 'numerosos', 'híbridos', 'naturais', 'e', 'cultivados,', 'incluindo', 'os', 'frutos', 'habitualmente', 'designadas', 'por', 'citrinos,', 'como', 'a', 'laranja,', 'o', 'limão,', 'a', 'toranja,', 'a', 'lima,', 'a', 'tangerina,', 'e', 'a', 'cidra.']",32,32
"['B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['penne', 'é', 'uma', 'comuna', 'italiana', 'da', 'região', 'dos', 'abruzos,', 'província', 'de', 'pescara,', 'com', 'cerca', 'de', '12.486', 'habitantes.']",17,17
"['O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'doçaria,', 'pastelaria', 'ou', 'confeitaria', 'é', 'a', 'especialidade', 'da', 'culinária', 'que', 'se', 'ocupa', 'dos', 'alimentos', 'doces', 'e', 'salgados.']",18,18
"['O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['o', 'termo', 'vinagre,', 'deriva', 'do', 'francês', 'vinaigre,', 'quer', 'dizer', 'vinho', 'agre', 'ou', 'azedo.']",13,13
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'B-Food', 'O', 'O']","['tal', 'como', 'a', 'palavra', 'equivalente', 'em', 'inglês,', '“broth”,', 'a', 'palavra', '“caldo”', 'é', 'por', 'vezes', 'usada', 'no', 'nome', 'de', 'uma', 'sopa,', 'como', 'o', 'caldo', 'verde', 'ou', 'o', 'caldo', 'da', 'panela.']",29,29
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['além', 'de', 'utilizadas', 'na', 'culinária,', 'com', 'fins', 'de', 'tempero', 'e', 'de', 'conservação', 'de', 'alimentos,', 'as', 'especiarias', 'são', 'utilizadas', 'em', 'farmácia,', 'na', 'preparação', 'de', 'óleos,', 'unguentos,', 'cosméticos,', 'incensos', 'e', 'medicamentos.']",29,29
"['O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['não', 'podemos', 'confundir', 'as', 'salsichas', 'com', 'alimentos', 'como', 'patê,', 'pois,', 'apesar', 'de', 'serem', 'também', 'feitos', 'a', 'partir', 'de', 'carne', 'e', 'temperos,', 'não', 'são', 'embutidos.']",24,24
"['O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['finalmente', 'existe', 'um', 'tipo', 'de', 'quibe', 'assírio/iraquiano,', 'onde', 'o', 'quibe', 'é', 'misturado', 'e', 'depois', 'cozido', 'com', 'tomates', 'e', 'temperos.']",19,19
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food']","['em', 'portugal,', 'o', 'termo', 'é', 'aplicado', 'sobretudo', 'para', 'os', 'géneros', 'piper', 'e', 'pimenta', 'e', 'para', 'condimentos', 'obtidos', 'a', 'partir', 'de', 'capsicum,', 'como', 'a', 'pimenta-caiena.']",24,24
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O']","['o', 'garde-manger', 'é', 'o', 'responsável', 'pela', 'elaboração', 'dos', 'aperitivos', 'frios,', 'sendo', 'o', 'entremetier', 'ou', 'o', 'pasteleiro', 'os', 'responsáveis', 'pela', 'elaboração', 'dos', 'aperitivos', 'quentes.']",23,23
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['os', 'animais', 'de', 'reprodução', 'sexuada', 'possuem', 'três', 'tipos', 'de', 'mecanismos', 'de', 'desenvolvimento', 'do', 'zigoto:', 'os', 'que', 'se', 'desenvolvem', 'dentro', 'de', 'um', 'ovo', 'são', 'chamados', 'de', 'ovíparos;', 'os', 'que', 'se', 'desenvolvem', 'em', 'ovos', 'no', 'interior', 'da', 'mãe,', 'no', 'qual', 'a', 'eclosão', 'ocorrerá', 'ainda', 'no', 'interior', 'materno,', 'sendo', 'liberados', 'já', 'formados', 'são', 'os', 'ovovíparos;', 'e', 'os', 'que', 'o', 'embrião', 'irá', 'se', 'desenvolver', 'completamente', 'no', 'interior', 'materno', 'utilizando', 'as', 'reservas', 'fisiológicas', 'da', 'mãe', 'são', 'conhecidos', 'como', 'vivíparos.']",74,74
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O']","['é', 'uma', 'planta', 'muito', 'utilizada', 'como', 'verdura', 'na', 'cozinha,', 'para', 'sopas', '(como', 'a', 'couve-galega', 'para', 'o', 'caldo', 'verde)', 'e', 'conservas', '(como', 'o', 'repolho', 'para', 'o', 'chucrute),', 'entre', 'outros', 'acompanhamentos,', 'como', 'a', 'couve', 'à', 'mineira.']",34,34
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O']","['apesar', 'do', 'nome,', 'as', 'folhas', 'de', 'caril', '(murraya', 'koenigii)', 'não', 'são', 'um', 'ingrediente', 'fundamental,', 'sendo', 'usadas', 'apenas', 'em', 'alguns', 'caris,', 'especialmente', 'os', 'do', 'sudoeste', 'da', 'índia.']",26,26
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food']","['banana,', 'pacoba', 'ou', 'pacova', 'é', 'uma', 'pseudobaga', 'da', 'bananeira,', 'uma', 'planta', 'herbácea', 'vivaz', 'acaule', 'da', 'família', 'musaceae', '(género', 'musa', '-', 'além', 'do', 'género', 'ensete,', 'que', 'produz', 'as', 'chamadas', '""falsas', 'bananas"").']",30,30
"['B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['molhos', 'são', 'uma', 'adição', 'semilíquida', 'de', 'muitas', 'preparações', 'culinárias', 'e,', 'apesar', 'de', 'poderem', 'ser', 'considerados', 'um', 'ingrediente', 'extra', 'num', 'prato,', 'podem', 'ser', 'a', 'diferença', 'entre', 'uma', 'receita', 'e', 'outra', 'com', 'os', 'mesmos', 'ingredientes', 'básicos.']",34,34
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O']","['em', '2015,', 'foi', 'integrada', 'na', 'mesma', 'lista', 'uma', 'candidatura', 'da', 'coreia', 'do', 'norte', 'com', 'o', 'título', '""preparação', 'tradicional', 'de', 'kimchi', 'na', 'república', 'popular', 'democrática', 'da', 'coreia"".']",26,26
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'I-Food', 'I-Food', 'I-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['marzipã', '(do', 'italiano', 'marzapane),', 'marzipan', 'ou', 'maçapão', 'é', 'um', 'doce', 'de', 'origem', 'árabe,', 'preparado', 'a', 'partir', 'de', 'uma', 'pasta', 'feita', 'de', 'amêndoas', 'moídas,', 'açúcar', 'e', 'claras', 'de', 'ovos,', 'que', 'pode', 'ser', 'moldada.']",32,32
"['O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['a', 'espetada', 'é,', 'por', 'vezes,', 'considerada', 'um', '“prato', 'típico', 'português”.']",10,10
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['não', 'é', 'rara', 'a', 'utilização', 'dos', 'termos', 'charque,', 'carne-seca', 'e', 'carne', 'de', 'sol', 'como', 'sinônimos,', 'no', 'entanto', 'a', 'diferença', 'reside', 'basicamente', 'no', 'modo', 'de', 'preparação.']",25,25
"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['aquece-se', 'uma', 'superfície', 'de', 'pedra,', 'como', 'um', 'forno', 'para', 'cozer', 'pizza,', 'ou', 'uma', 'tijoleira', 'sem', 'vidrado', '(usar', 'uma', 'superfície', 'de', 'metal,', 'como', 'uma', 'frigideira,', 'altera', 'a', 'textura', 'do', 'lahoh);', 'unta-se', 'a', 'superfície', 'com', 'um', 'pouco', 'de', 'óleo', 'e', 'coloca-se', 'a', 'massa', 'com', 'um', 'movimento', 'em', 'espiral,', 'de', 'fora', 'para', 'dentro,', 'até', 'fazer', 'um', 'crepe;', 'coze', 'apenas', 'dum', 'lado,', 'a', 'parte', 'superior', 'deve', 'ficar', 'com', 'a', 'massa', 'cozida,', 'mas', 'com', 'pequenos', 'orifícios;', 'nessa', 'altura,', 'tira-se', 'para', 'um', 'prato', 'para', 'arrefecer,', 'enquanto', 'se', 'coze', 'o', 'resto', 'da', 'massa.']",86,86
"['O', 'O', 'O', 'O', 'B-Food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nos', 'estados', 'unidos,', 'os', 'pralinês', 'são', 'uma', 'especialidade', 'tradicional', 'de', 'nova', 'orleans,', 'baseada', 'na', 'receita', 'de', 'bombons', 'franceses', 'que', 'os', 'emigrantes', 'franceses', 'levaram', 'consigo', 'para', 'o', 'novo', 'mundo.']",28,28
